t,rec_type,dogsonleash,dogsoffleash,horses,n_humans,dataset,elevation,slope,terrain_ruggedness,aspect_radians,snow_annual,barren,conif_open,herbaceous,shrub,dtown_m,droad_m,trail01_formal,trail01_informal,road01_paved,road01_unpaved,disturbance_bv,disturbance_bc,dwater_m,humans_per_day,biker_01,skier_01,vehicle_01,site_name
3847.381365740741,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.4409953703703,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.44724537037,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.457638888889,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.482314814815,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.4830324074073,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.5144907407407,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.678888888889,hiker,0,0,0,10,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.709375,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3847.715555555555,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.263194444444,runner,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.316574074074,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.3371296296295,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.3548148148143,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.3961342592593,hiker,0,0,0,4,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.408217592593,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.459467592593,hiker,0,0,0,6,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.468819444444,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.4708796296295,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.477615740741,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.497430555555,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.5047453703705,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.511759259259,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.5375,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.5416666666665,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.5723842592593,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.577986111111,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.6345370370377,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.659259259259,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.693263888889,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.7077777777777,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.7107175925926,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3848.8389583333337,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.3628703703703,hiker,0,1,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.389074074074,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.4001388888887,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.4297916666665,hiker,0,1,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.451550925926,runner,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.453796296296,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.478402777778,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.485555555555,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.4909490740743,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.49125,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.554189814815,runner,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.5548842592593,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.5608333333334,hiker,0,1,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.561875,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.5689583333337,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.6067361111113,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.6097453703705,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.655671296296,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3849.6578703703703,hiker,1,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.379583333334,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.4152777777776,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.465925925926,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.4777546296295,hiker,1,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.497638888889,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.506666666666,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.510138888889,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.522037037037,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.5622916666666,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.567314814815,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.568148148148,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.5882175925926,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.5920138888887,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.592800925926,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.634699074074,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.690972222222,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3850.877314814815,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.3233796296295,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.4034953703704,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.543217592593,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.544583333334,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.5569675925926,hiker,0,0,0,9,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.581990740741,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.60875,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3851.701319444445,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.426712962963,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.466342592593,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.498819444445,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.503935185185,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.54787037037,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.579421296297,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.580972222222,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.637708333333,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.6758796296294,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.699166666667,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3852.782777777778,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.353796296296,runner,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.415162037037,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.441180555555,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.442569444445,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.456111111111,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.457615740741,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.518078703704,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.5524074074074,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.570671296297,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3853.659398148148,hiker,0,0,0,9,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.371736111111,runner,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.4123379629623,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.416782407407,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.488819444444,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.501712962963,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.506944444444,runner,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.521828703704,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.5364583333335,hiker,1,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.591689814815,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.683634259259,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3854.685092592593,hiker,0,1,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3855.313958333333,hiker,0,0,0,2,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3855.339513888889,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3855.356180555555,hiker,0,0,0,3,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3855.3605092592593,hiker,0,0,0,1,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3855.391087962963,hiker,0,0,0,7,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
3855.394050925926,hiker,0,0,0,5,BYK,2009,6,0.75,6.1725283007257,26.1257553100586,0,1,0,0,26968.4012974977,4032.45770935769,1,0,0,0,0,0,2193.28515625,2.19201359388275,FALSE,FALSE,FALSE,camera_12
